Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s001.align.1.tree	18	205.665826635	716.17635
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s002.align.1.tree	22	205.812365055	717.29527
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s003.align.1.tree	18	205.816433153	716.75296
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s004.align.1.tree	24	205.700048827	717.46433
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s005.align.1.tree	22	205.909091961	717.27987
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s006.align.1.tree	24	205.806863714	717.48646
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s007.align.1.tree	22	205.702276326	716.86145
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s008.align.1.tree	12	205.653817351	716.31948
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s009.align.1.tree	26	205.79910787	717.84505
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s010.align.1.tree	16	205.706143204	717.02278
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s011.align.1.tree	10	205.730577248	716.45952
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s012.align.1.tree	24	205.65068662	716.67161
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s013.align.1.tree	24	205.851437686	717.35516
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s014.align.1.tree	26	205.695193552	717.17547
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s015.align.1.tree	26	205.674514912	717.19288
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s016.align.1.tree	22	205.858079847	717.62846
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s017.align.1.tree	20	205.763349289	717.0679
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s018.align.1.tree	16	205.757184892	716.64023
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s019.align.1.tree	20	205.717610352	716.71694
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s020.align.1.tree	22	205.632906597	716.91176
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s021.align.1.tree	26	205.652700041	716.69554
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s022.align.1.tree	26	205.736742929	717.17893
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s023.align.1.tree	26	205.710198452	716.93352
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s024.align.1.tree	24	205.640851665	717.19229
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s025.align.1.tree	24	205.714360298	716.92569
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s026.align.1.tree	20	205.618414025	716.22749
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s027.align.1.tree	24	205.762710567	717.12961
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s028.align.1.tree	22	205.817910218	717.05185
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s029.align.1.tree	16	205.503157396	716.42943
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s030.align.1.tree	24	205.683140381	717.13775
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s031.align.1.tree	20	205.58580166	716.37814
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s032.align.1.tree	20	205.717145363	716.57691
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s033.align.1.tree	24	205.756670071	716.89002
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s034.align.1.tree	26	205.723098469	717.32744
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s035.align.1.tree	18	205.703547704	716.41764
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s036.align.1.tree	26	205.809181503	717.10494
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s037.align.1.tree	22	205.797365275	717.41577
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s038.align.1.tree	24	205.610624075	716.56345
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s039.align.1.tree	26	205.827960188	717.29583
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s040.align.1.tree	24	205.808571954	717.29587
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s041.align.1.tree	20	205.786357439	717.27752
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s042.align.1.tree	18	205.73454221	716.77801
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s043.align.1.tree	24	205.810768563	717.19427
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s044.align.1.tree	18	205.834882512	717.27825
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s045.align.1.tree	16	205.832359378	717.01367
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s046.align.1.tree	22	205.813536947	717.16978
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s047.align.1.tree	26	205.939129388	717.83905
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s048.align.1.tree	26	205.844261489	717.44435
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s049.align.1.tree	20	205.825276075	717.21171
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s050.align.1.tree	26	205.663193912	716.94364
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s051.align.1.tree	26	205.822683123	717.26195
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s052.align.1.tree	20	205.837866183	717.16264
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s053.align.1.tree	26	205.726281106	716.98677
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s054.align.1.tree	12	205.624913951	716.24161
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s055.align.1.tree	22	205.423418102	716.16199
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s056.align.1.tree	24	205.763033511	717.10918
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s057.align.1.tree	22	205.702937718	717.15367
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s058.align.1.tree	24	205.942702827	717.51035
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s059.align.1.tree	16	205.686135653	716.60891
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s060.align.1.tree	26	205.705351403	717.04504
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s061.align.1.tree	14	205.779906681	716.73159
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s062.align.1.tree	24	205.833624137	716.86613
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s063.align.1.tree	22	205.766019151	717.08692
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s064.align.1.tree	24	205.664312397	716.80566
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s065.align.1.tree	24	205.862278458	717.45306
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s066.align.1.tree	20	205.890934105	717.54987
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s067.align.1.tree	20	205.748505446	716.72376
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s068.align.1.tree	22	205.776508694	717.37937
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s069.align.1.tree	20	205.754225264	716.96595
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s070.align.1.tree	24	205.717842844	717.14456
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s071.align.1.tree	26	205.749577612	717.09437
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s072.align.1.tree	20	205.71018069	716.78863
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s073.align.1.tree	22	205.666472071	716.86525
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s074.align.1.tree	20	205.677028296	717.25867
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s075.align.1.tree	22	205.92272746	717.50428
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s076.align.1.tree	22	205.6973073	716.63908
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s077.align.1.tree	16	205.745412512	716.70447
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s078.align.1.tree	22	205.635201121	717.16256
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s079.align.1.tree	22	205.720943126	716.7945
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s080.align.1.tree	26	205.794853372	717.09776
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s081.align.1.tree	24	205.84406848	717.69397
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s082.align.1.tree	26	205.755711315	717.22174
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s083.align.1.tree	22	205.773894019	717.30764
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s084.align.1.tree	10	205.724849386	716.56131
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s085.align.1.tree	24	205.617482618	716.65355
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s086.align.1.tree	20	205.828349074	717.36767
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s087.align.1.tree	26	205.83194651	717.51609
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s088.align.1.tree	22	205.696296141	716.67464
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s089.align.1.tree	26	205.778949846	717.28924
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s090.align.1.tree	20	205.532226473	716.81583
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s091.align.1.tree	26	205.843661693	717.33399
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s092.align.1.tree	24	205.810300786	717.43907
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s093.align.1.tree	24	205.848363663	717.36188
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s094.align.1.tree	22	205.765799313	717.03234
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s095.align.1.tree	18	205.740789988	716.94642
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s096.align.1.tree	18	205.722362796	716.74315
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s097.align.1.tree	20	205.821530627	717.14346
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s098.align.1.tree	16	205.770854456	716.77891
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s099.align.1.tree	26	205.863208202	717.55852
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s100.align.1.tree	24	205.733883244	716.73214
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s101.align.1.tree	16	205.77057257	717.06858
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s102.align.1.tree	22	205.793993972	716.92101
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s103.align.1.tree	18	205.865928456	717.25533
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s104.align.1.tree	22	205.831984354	717.14559
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s105.align.1.tree	24	205.757766993	716.98993
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s106.align.1.tree	24	205.868247608	717.33346
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s107.align.1.tree	22	205.798210331	717.24837
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s108.align.1.tree	24	205.851755725	717.10909
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s109.align.1.tree	24	205.728945529	716.8354
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s110.align.1.tree	24	205.590857913	716.77828
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s111.align.1.tree	22	205.669708728	716.82046
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s112.align.1.tree	26	205.865470633	717.44872
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s113.align.1.tree	18	205.653053756	716.92617
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s114.align.1.tree	16	205.748679511	716.69011
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s115.align.1.tree	16	205.772148692	716.50259
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s116.align.1.tree	26	205.651516288	717.15443
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s117.align.1.tree	22	205.832639206	716.99813
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s118.align.1.tree	16	205.699125859	716.73268
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s119.align.1.tree	26	205.701774938	717.19189
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s120.align.1.tree	22	205.771376136	717.32433
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s121.align.1.tree	26	205.823415327	717.90706
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s122.align.1.tree	16	205.763603313	716.73022
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s123.align.1.tree	22	205.723121522	716.88013
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s124.align.1.tree	26	205.634288097	716.89819
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s125.align.1.tree	24	205.778878641	717.36484
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s126.align.1.tree	18	205.742612627	716.7408
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s127.align.1.tree	24	205.750751972	717.27476
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s128.align.1.tree	14	205.681982012	716.63309
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s129.align.1.tree	24	205.666831075	717.32194
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s130.align.1.tree	24	205.859758569	717.45645
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s131.align.1.tree	24	205.580930062	716.58022
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s132.align.1.tree	24	205.801104704	717.36319
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s133.align.1.tree	22	205.828844358	717.04013
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s134.align.1.tree	26	205.779955599	717.07556
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s135.align.1.tree	20	205.682887156	716.88641
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s136.align.1.tree	16	205.763517641	716.87703
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s137.align.1.tree	26	205.897547793	717.65154
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s138.align.1.tree	24	205.653962182	716.70756
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s139.align.1.tree	18	205.722341154	717.13803
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s140.align.1.tree	24	205.838298242	717.18386
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s141.align.1.tree	24	205.721863362	717.32907
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s142.align.1.tree	20	205.698366085	716.45022
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s143.align.1.tree	24	205.688837263	717.36571
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s144.align.1.tree	26	205.5892664	716.58112
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s145.align.1.tree	22	205.781273892	717.50317
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s146.align.1.tree	22	205.742513994	716.80037
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s147.align.1.tree	26	205.775684394	717.15376
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s148.align.1.tree	26	205.807924215	717.51491
inputs/asymmetric_2.0/asymmetric_2.0.tree	outputs/asymmetric_2.0/s149.align.1.tree	14	205.781955674	716.69971
